Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1526673548,2018-05-18T19:59:08Z,AFL270,"51.395485,52.45903",37000,485,128
1526673613,2018-05-18T20:00:13Z,AFL270,"51.305828,52.639313",37000,487,128
1526673673,2018-05-18T20:01:13Z,AFL270,"51.219658,52.81105",37000,488,128
1526673737,2018-05-18T20:02:17Z,AFL270,"51.129456,52.989807",37000,487,128
1526673796,2018-05-18T20:03:16Z,AFL270,"51.043224,53.159637",37000,488,129
1526673858,2018-05-18T20:04:18Z,AFL270,"50.956264,53.329391",37000,487,129
1526673922,2018-05-18T20:05:22Z,AFL270,"50.868656,53.499527",37000,485,129
1526673982,2018-05-18T20:06:22Z,AFL270,"50.7827,53.665169",37000,483,129
1526674043,2018-05-18T20:07:23Z,AFL270,"50.695633,53.832115",37000,486,129
1526674103,2018-05-18T20:08:23Z,AFL270,"50.608147,53.998695",37000,488,129
1526674167,2018-05-18T20:09:27Z,AFL270,"50.516968,54.1712",37000,488,129
1526674230,2018-05-18T20:10:30Z,AFL270,"50.426971,54.34026",37000,489,129
1526674291,2018-05-18T20:11:31Z,AFL270,"50.338715,54.505127",37000,489,130
1526674352,2018-05-18T20:12:32Z,AFL270,"50.250092,54.673607",37000,489,128
1526674413,2018-05-18T20:13:33Z,AFL270,"50.164413,54.84182",37000,489,128
1526674475,2018-05-18T20:14:35Z,AFL270,"50.077881,55.00898",37000,490,128
1526674537,2018-05-18T20:15:37Z,AFL270,"49.990997,55.175724",37000,486,129
1526674598,2018-05-18T20:16:38Z,AFL270,"49.905533,55.338642",37000,485,129
1526674657,2018-05-18T20:17:37Z,AFL270,"49.818924,55.502785",37000,484,129
1526674718,2018-05-18T20:18:38Z,AFL270,"49.73278,55.664829",37000,473,129
1526674780,2018-05-18T20:19:40Z,AFL270,"49.64666,55.825912",37000,479,129
1526674804,2018-05-18T20:20:04Z,AFL270,"49.611137,55.8922",37000,480,129
1526675150,2018-05-18T20:25:50Z,AFL270,"49.116577,56.797062",37000,478,130
1526675212,2018-05-18T20:26:52Z,AFL270,"49.027653,56.956234",37000,475,130
1526675273,2018-05-18T20:27:53Z,AFL270,"48.940971,57.110691",37000,477,130
1526675335,2018-05-18T20:28:55Z,AFL270,"48.851452,57.269199",37000,480,130
1526675397,2018-05-18T20:29:57Z,AFL270,"48.762726,57.425537",37000,480,130
1526675459,2018-05-18T20:30:59Z,AFL270,"48.673157,57.582382",37000,478,130
1526675521,2018-05-18T20:32:01Z,AFL270,"48.583191,57.73893",37000,478,131
1526675583,2018-05-18T20:33:03Z,AFL270,"48.493515,57.894146",37000,476,131
1526675646,2018-05-18T20:34:06Z,AFL270,"48.402458,58.050529",37000,476,131
1526675709,2018-05-18T20:35:09Z,AFL270,"48.312565,58.204266",37000,475,131
1526675773,2018-05-18T20:36:13Z,AFL270,"48.221054,58.359516",37000,473,131
1526675832,2018-05-18T20:37:12Z,AFL270,"48.132313,58.509453",37000,473,131
1526675896,2018-05-18T20:38:16Z,AFL270,"48.042747,58.66016",37000,474,131
1526675956,2018-05-18T20:39:16Z,AFL270,"47.952808,58.810379",37000,473,131
1526676018,2018-05-18T20:40:18Z,AFL270,"47.86422,58.957283",37000,475,131
1526676081,2018-05-18T20:41:21Z,AFL270,"47.768787,59.114826",37000,474,132
1526676143,2018-05-18T20:42:23Z,AFL270,"47.680069,59.260529",37000,472,132
1526676203,2018-05-18T20:43:23Z,AFL270,"47.590073,59.407513",37000,470,132
1526676265,2018-05-18T20:44:25Z,AFL270,"47.498886,59.555855",37000,473,132
1526676327,2018-05-18T20:45:27Z,AFL270,"47.410149,59.699215",37000,477,132
1526676346,2018-05-18T20:45:46Z,AFL270,"47.3806,59.746605",37000,477,132
1526676502,2018-05-18T20:48:22Z,AFL270,"47.148571,60.117188",37000,474,132
1526676564,2018-05-18T20:49:24Z,AFL270,"47.058121,60.260151",37000,474,132
1526678501,2018-05-18T21:21:41Z,AFL270,"43.575394,63.482452",37000,464,153
1526678548,2018-05-18T21:22:28Z,AFL270,"43.483795,63.544155",37000,465,153
1526678699,2018-05-18T21:24:59Z,AFL270,"43.191055,63.740185",37000,461,153
1526678760,2018-05-18T21:26:00Z,AFL270,"43.074787,63.817486",37000,462,154
1526678822,2018-05-18T21:27:02Z,AFL270,"42.955307,63.896358",37000,464,154
1526678884,2018-05-18T21:28:04Z,AFL270,"42.838257,63.973389",37000,464,154
1526678945,2018-05-18T21:29:05Z,AFL270,"42.720478,64.050743",37000,464,154
1526679010,2018-05-18T21:30:10Z,AFL270,"42.594543,64.133003",37000,466,154
1526679070,2018-05-18T21:31:10Z,AFL270,"42.47818,64.208534",37000,467,154
1526679131,2018-05-18T21:32:11Z,AFL270,"42.35667,64.28714",37000,466,154
1526679194,2018-05-18T21:33:14Z,AFL270,"42.237122,64.364403",37000,467,154
1526679254,2018-05-18T21:34:14Z,AFL270,"42.116043,64.442116",37000,470,154
1526679317,2018-05-18T21:35:17Z,AFL270,"41.99707,64.518089",37000,469,154
1526679380,2018-05-18T21:36:20Z,AFL270,"41.872375,64.597427",37000,466,154
1526679441,2018-05-18T21:37:21Z,AFL270,"41.752487,64.673332",37000,465,154
1526679503,2018-05-18T21:38:23Z,AFL270,"41.63475,64.747864",37000,462,154
1526679565,2018-05-18T21:39:25Z,AFL270,"41.514355,64.823296",37000,461,154
1526679625,2018-05-18T21:40:25Z,AFL270,"41.398087,64.896118",37000,462,154
1526679688,2018-05-18T21:41:28Z,AFL270,"41.279453,64.970085",37000,462,154
1526679747,2018-05-18T21:42:27Z,AFL270,"41.161674,65.043243",37000,463,154
1526679807,2018-05-18T21:43:27Z,AFL270,"41.042633,65.116882",37000,464,154
1526679869,2018-05-18T21:44:29Z,AFL270,"40.923698,65.190063",37000,465,155
1526679934,2018-05-18T21:45:34Z,AFL270,"40.798187,65.267029",37000,467,154
1526679995,2018-05-18T21:46:35Z,AFL270,"40.676556,65.341309",37000,467,155
1526680057,2018-05-18T21:47:37Z,AFL270,"40.555843,65.41478",37000,467,155
1526680117,2018-05-18T21:48:37Z,AFL270,"40.436157,65.487381",37000,465,155
1526680178,2018-05-18T21:49:38Z,AFL270,"40.317444,65.558899",37000,466,155
1526680243,2018-05-18T21:50:43Z,AFL270,"40.193573,65.633385",37000,464,155
1526680304,2018-05-18T21:51:44Z,AFL270,"40.072815,65.70575",37000,463,155
1526680365,2018-05-18T21:52:45Z,AFL270,"39.953922,65.776772",37000,464,155
1526680428,2018-05-18T21:53:48Z,AFL270,"39.829536,65.850586",37000,463,155
1526680490,2018-05-18T21:54:50Z,AFL270,"39.713882,65.919106",37000,462,155
1526680553,2018-05-18T21:55:53Z,AFL270,"39.587509,65.993591",37000,458,155
1526680616,2018-05-18T21:56:56Z,AFL270,"39.471272,66.061951",37000,456,155
1526680675,2018-05-18T21:57:55Z,AFL270,"39.353119,66.131104",37000,455,155
1526680737,2018-05-18T21:58:57Z,AFL270,"39.233948,66.200439",37000,456,155
1526680798,2018-05-18T21:59:58Z,AFL270,"39.118031,66.267883",37000,454,155
1526680858,2018-05-18T22:00:58Z,AFL270,"39.00087,66.335571",37000,454,155
1526680920,2018-05-18T22:02:00Z,AFL270,"38.885651,66.402084",37000,453,155
1526680986,2018-05-18T22:03:06Z,AFL270,"38.758072,66.475349",37000,451,155
